date,outdoor_temperature,outdoor_humidity,indoor_temperature,indoor_humidity
2021-10-05 23:00:00,13,57.59,21.751,27.452
2021-10-06 00:00:00,9,51.22,23.059,27.452
2021-10-06 01:00:00,2,59.9,23.059,29.282
2021-10-06 02:00:00,5,64.04,23.059,32.027
2021-10-06 03:00:00,13,47.7,23.059,32.027
2021-10-06 04:00:00,5,65.58,23.059,32.027
2021-10-06 05:00:00,7,54.98,23.059,32.027
2021-10-06 06:00:00,7,46.82,23.059,32.027
2021-10-06 07:00:00,4,54.01,23.059,32.027
2021-10-06 08:00:00,4,67.79,23.059,32.027
2021-10-06 09:00:00,8,65.3,21.504,32.027
2021-10-06 10:00:00,9,46.29,21.504,32.027
2021-10-06 11:00:00,10,69.09,21.504,32.027
2021-10-06 12:00:00,12,53.29,21.504,32.027
2021-10-06 13:00:00,13,55.6,21.504,32.027
2021-10-06 14:00:00,8,49.15,23.059,32.027
2021-10-06 15:00:00,5,68.79,23.059,32.027
2021-10-06 16:00:00,-2,60.01,23.059,32.027
2021-10-06 17:00:00,-4,51.02,23.059,32.027
2021-10-06 18:00:00,9,44.16,23.059,32.027
2021-10-06 19:00:00,13,67.0,23.059,32.027
2021-10-06 20:00:00,9,49.25,23.059,32.027
2021-10-06 21:00:00,13,52.14,23.059,32.027
2021-10-06 22:00:00,11,62.84,23.059,32.027
2021-10-06 23:00:00,11,51.71,23.059,32.027
2021-10-07 00:00:00,25,54.71,23.059,32.027
2021-10-07 01:00:00,18,55.3,24.432,32.027
2021-10-07 02:00:00,21,51.55,24.432,32.027
2021-10-07 03:00:00,29,61.79,24.432,32.027
2021-10-07 04:00:00,21,62.17,24.432,32.027
2021-10-07 05:00:00,23,59.43,24.432,32.027
2021-10-07 06:00:00,23,62.37,24.45,30.197
2021-10-07 07:00:00,20,45.51,24.45,28.367
2021-10-07 08:00:00,20,65.61,23.334,28.367
2021-10-07 09:00:00,24,52.35,23.334,28.367
2021-10-07 10:00:00,25,46.21,23.334,28.367
2021-10-07 11:00:00,26,59.34,23.334,28.367
2021-10-07 12:00:00,28,54.72,23.059,28.367
2021-10-07 13:00:00,29,64.71,23.059,28.367
2021-10-07 14:00:00,24,56.17,23.059,28.367
2021-10-07 15:00:00,21,55.15,23.059,28.367
2021-10-07 16:00:00,14,53.25,23.059,28.367
2021-10-07 17:00:00,12,61.43,23.059,28.367
2021-10-07 18:00:00,25,61.04,23.059,28.367
2021-10-07 19:00:00,29,63.7,23.059,28.367
2021-10-07 20:00:00,25,61.14,23.059,28.367
2021-10-07 21:00:00,29,69.56,23.059,28.367
2021-10-07 22:00:00,27,68.38,23.059,28.367
2021-10-07 23:00:00,27,65.14,23.059,28.367
2021-10-08 00:00:00,22,61.02,23.059,28.367
2021-10-08 01:00:00,15,45.58,23.059,28.367
2021-10-08 02:00:00,18,56.52,23.059,28.367
2021-10-08 03:00:00,26,61.76,23.059,28.367
2021-10-08 04:00:00,18,62.21,23.059,28.367
2021-10-08 05:00:00,20,52.88,23.059,29.282
2021-10-08 06:00:00,20,63.05,23.059,36.602
2021-10-08 07:00:00,17,64.6,23.059,36.602
2021-10-08 08:00:00,17,46.85,23.059,36.602
2021-10-08 09:00:00,21,69.76,23.059,36.602
2021-10-08 10:00:00,22,57.98,23.059,36.602
2021-10-08 11:00:00,23,68.96,23.059,36.602
2021-10-08 12:00:00,25,49.89,23.059,36.602
2021-10-08 13:00:00,26,56.72,23.059,36.602
2021-10-08 14:00:00,21,68.69,23.059,36.602
2021-10-08 15:00:00,18,60.14,23.059,36.602
2021-10-08 16:00:00,11,65.39,23.059,36.602
2021-10-08 17:00:00,9,55.2,23.059,36.602
2021-10-08 18:00:00,22,68.66,23.059,36.602
2021-10-08 19:00:00,26,54.43,23.059,36.602
2021-10-08 20:00:00,22,58.55,23.059,36.602
2021-10-08 21:00:00,26,62.15,23.059,36.602
2021-10-08 22:00:00,24,47.06,23.059,36.602
2021-10-08 23:00:00,24,55.87,23.059,36.602
2021-10-09 00:00:00,28,61.37,23.059,36.602
2021-10-09 01:00:00,21,44.91,23.059,36.602
2021-10-09 02:00:00,24,52.79,23.059,36.602
2021-10-09 03:00:00,32,46.09,23.059,36.602
2021-10-09 04:00:00,24,48.23,23.059,36.602
2021-10-09 05:00:00,26,55.81,23.059,36.602
2021-10-09 06:00:00,26,52.29,23.059,36.602
2021-10-09 07:00:00,23,63.21,23.059,36.602
2021-10-09 08:00:00,23,54.67,23.059,36.602
2021-10-09 09:00:00,27,52.75,23.059,36.602
2021-10-09 10:00:00,28,52.92,23.059,36.602
2021-10-09 11:00:00,29,63.58,23.059,36.602
2021-10-09 12:00:00,31,52.22,23.059,36.602
2021-10-09 13:00:00,32,52.4,23.059,36.602
2021-10-09 14:00:00,27,59.35,23.059,36.602
2021-10-09 15:00:00,24,58.68,23.059,36.602
2021-10-09 16:00:00,17,65.92,23.059,36.602
2021-10-09 17:00:00,15,61.61,23.059,36.602
2021-10-09 18:00:00,28,69.74,23.059,36.602
2021-10-09 19:00:00,32,46.36,23.059,36.602
2021-10-09 20:00:00,28,58.84,23.059,36.602
2021-10-09 21:00:00,32,62.45,23.059,36.602
2021-10-09 22:00:00,30,69.25,23.059,36.602
2021-10-09 23:00:00,30,58.53,23.059,36.602
2021-10-10 00:00:00,21,66.43,23.059,36.602
2021-10-10 01:00:00,14,65.78,23.059,36.602
2021-10-10 02:00:00,17,44.39,23.059,36.602
2021-10-10 03:00:00,25,59.83,23.059,36.602
2021-10-10 04:00:00,17,65.2,23.059,36.602
2021-10-10 05:00:00,19,50.0,23.059,36.602
2021-10-10 06:00:00,19,66.45,23.059,36.602
2021-10-10 07:00:00,16,51.65,23.059,36.602
2021-10-10 08:00:00,16,49.32,23.059,36.602
2021-10-10 09:00:00,20,65.83,23.059,36.602
2021-10-10 10:00:00,21,46.82,23.059,36.602
2021-10-10 11:00:00,22,52.1,23.059,36.602
2021-10-10 12:00:00,24,54.49,22.236,36.602
2021-10-10 13:00:00,25,62.82,22.236,36.602
2021-10-10 14:00:00,20,58.73,22.236,36.602
2021-10-10 15:00:00,17,54.01,23.059,36.602
2021-10-10 16:00:00,10,48.41,23.059,36.602
2021-10-10 17:00:00,8,53.28,23.059,36.602
2021-10-10 18:00:00,21,61.94,23.059,36.602
2021-10-10 19:00:00,25,66.51,23.059,36.602
2021-10-10 20:00:00,21,59.33,23.059,36.602
2021-10-10 21:00:00,25,66.35,23.059,36.602
2021-10-10 22:00:00,23,69.3,23.059,36.602
2021-10-10 23:00:00,23,68.94,23.059,36.602
2021-10-11 00:00:00,20,65.11,28.347,44.512
2021-10-11 01:00:00,13,47.67,28.347,44.512
2021-10-11 02:00:00,16,54.24,28.347,44.512
2021-10-11 03:00:00,24,64.36,28.347,44.512
2021-10-11 04:00:00,16,65.09,28.347,44.512
2021-10-11 05:00:00,18,47.28,28.347,44.512
2021-10-11 06:00:00,18,63.31,28.347,44.512
2021-10-11 07:00:00,15,50.4,28.347,44.512
2021-10-11 08:00:00,15,51.87,28.347,44.512
2021-10-11 09:00:00,19,52.68,28.347,44.512
2021-10-11 10:00:00,20,57.19,28.347,44.512
2021-10-11 11:00:00,21,68.34,28.347,44.512
2021-10-11 12:00:00,23,50.84,28.347,44.512
2021-10-11 13:00:00,24,64.67,28.347,44.512
2021-10-11 14:00:00,19,57.68,28.347,44.512
2021-10-11 15:00:00,16,55.54,28.312,44.512
2021-10-11 16:00:00,9,52.57,27.176,44.512
2021-10-11 17:00:00,7,67.76,27.176,44.512
2021-10-11 18:00:00,20,65.66,27.176,44.512
2021-10-11 19:00:00,24,47.58,27.176,44.512
2021-10-11 20:00:00,20,69.51,27.176,44.512
2021-10-11 21:00:00,24,50.97,27.176,44.512
2021-10-11 22:00:00,22,64.1,27.176,44.512
2021-10-11 23:00:00,22,66.96,27.762,44.512
2021-10-12 00:00:00,8,54.22,28.347,44.512
2021-10-12 01:00:00,1,44.54,28.347,44.512
2021-10-12 02:00:00,4,56.2,28.347,44.512
2021-10-12 03:00:00,12,56.84,28.347,44.512
2021-10-12 04:00:00,4,59.66,28.347,44.512
2021-10-12 05:00:00,6,64.87,28.347,44.512
2021-10-12 06:00:00,6,46.69,28.347,44.512
2021-10-12 07:00:00,3,69.99,28.347,44.512
2021-10-12 08:00:00,3,58.22,28.347,44.512
2021-10-12 09:00:00,7,48.86,28.347,37.484
2021-10-12 10:00:00,8,52.24,28.347,35.141
2021-10-12 11:00:00,9,61.36,28.347,35.141
2021-10-12 12:00:00,11,49.06,28.347,35.141
2021-10-12 13:00:00,12,57.98,27.656,35.141
2021-10-12 14:00:00,7,44.76,27.644,35.141
2021-10-12 15:00:00,4,56.57,27.644,35.141
2021-10-12 16:00:00,-3,48.7,27.644,35.141
2021-10-12 17:00:00,-5,67.44,27.644,35.141
2021-10-12 18:00:00,8,45.69,27.644,35.141
2021-10-12 19:00:00,12,58.0,27.644,35.141
2021-10-12 20:00:00,8,46.87,27.644,35.141
2021-10-12 21:00:00,12,57.27,27.644,35.141
2021-10-12 22:00:00,10,45.69,27.644,35.141
2021-10-12 23:00:00,10,56.53,27.844,35.141
2021-10-13 00:00:00,7,44.68,29.519,35.141
2021-10-13 01:00:00,7,53.28,29.519,37.484
2021-10-13 02:00:00,8,47.06,29.519,40.998
2021-10-13 03:00:00,3,56.18,29.519,40.998
2021-10-13 04:00:00,5,54.71,29.519,40.998
2021-10-13 05:00:00,4,54.85,29.519,40.998
2021-10-13 06:00:00,5,45.29,29.519,40.998
2021-10-13 07:00:00,6,64.87,29.519,40.998
2021-10-13 08:00:00,2,47.38,29.519,40.998
2021-10-13 09:00:00,-1,68.08,27.527,40.998
2021-10-13 10:00:00,2,56.06,27.527,40.998
2021-10-13 11:00:00,0,60.93,27.527,40.998
2021-10-13 12:00:00,6,59.8,27.527,40.998
2021-10-13 13:00:00,2,69.17,27.527,40.998
2021-10-13 14:00:00,-1,48.88,29.519,40.998
2021-10-13 15:00:00,-1,63.73,29.519,40.998
2021-10-13 16:00:00,-5,47.89,29.519,40.998
2021-10-13 17:00:00,-1,65.85,29.519,40.998
2021-10-13 18:00:00,-9,56.51,29.519,40.998
2021-10-13 19:00:00,-5,52.05,29.519,40.998
2021-10-13 20:00:00,-2,50.25,29.519,40.998
2021-10-13 21:00:00,1,56.46,29.519,40.998
2021-10-13 22:00:00,0,63.03,29.519,40.998
2021-10-13 23:00:00,-1,68.52,29.519,40.998
2021-10-14 00:00:00,12,65.84,29.519,40.998
2021-10-14 01:00:00,12,53.55,31.276,40.998
2021-10-14 02:00:00,13,59.93,31.276,40.998
2021-10-14 03:00:00,8,53.8,31.276,40.998
2021-10-14 04:00:00,10,54.46,31.276,40.998
2021-10-14 05:00:00,9,54.37,31.276,40.998
2021-10-14 06:00:00,10,48.23,31.299,38.655
2021-10-14 07:00:00,11,53.57,31.299,36.313
2021-10-14 08:00:00,7,62.81,29.87,36.313
2021-10-14 09:00:00,4,51.23,29.87,36.313
2021-10-14 10:00:00,7,69.71,29.87,36.313
2021-10-14 11:00:00,5,59.43,29.87,36.313
2021-10-14 12:00:00,11,56.68,29.519,36.313
2021-10-14 13:00:00,7,67.09,29.519,36.313
2021-10-14 14:00:00,4,63.64,29.519,36.313
2021-10-14 15:00:00,4,54.37,29.519,36.313
2021-10-14 16:00:00,0,61.35,29.519,36.313
2021-10-14 17:00:00,4,65.2,29.519,36.313
2021-10-14 18:00:00,-4,48.2,29.519,36.313
2021-10-14 19:00:00,0,53.28,29.519,36.313
2021-10-14 20:00:00,3,47.02,29.519,36.313
2021-10-14 21:00:00,6,45.67,29.519,36.313
2021-10-14 22:00:00,5,62.78,29.519,36.313
2021-10-14 23:00:00,4,45.11,29.519,36.313
2021-10-15 00:00:00,13,60.97,29.519,36.313
2021-10-15 01:00:00,13,67.34,29.519,36.313
2021-10-15 02:00:00,14,45.4,29.519,36.313
2021-10-15 03:00:00,9,69.82,29.519,36.313
2021-10-15 04:00:00,11,51.46,29.519,36.313
2021-10-15 05:00:00,10,65.34,29.519,37.484
2021-10-15 06:00:00,11,68.86,29.519,46.855
2021-10-15 07:00:00,12,53.75,29.519,46.855
2021-10-15 08:00:00,8,67.63,29.519,46.855
2021-10-15 09:00:00,5,49.72,29.519,46.855
2021-10-15 10:00:00,8,68.64,29.519,46.855
2021-10-15 11:00:00,6,60.08,29.519,46.855
2021-10-15 12:00:00,12,46.52,29.519,46.855
2021-10-15 13:00:00,8,56.61,29.519,46.855
2021-10-15 14:00:00,5,62.14,29.519,46.855
2021-10-15 15:00:00,5,44.48,29.519,46.855
2021-10-15 16:00:00,1,48.27,29.519,46.855
2021-10-15 17:00:00,5,51.17,29.519,46.855
2021-10-15 18:00:00,-3,69.45,29.519,46.855
2021-10-15 19:00:00,1,46.65,29.519,46.855
2021-10-15 20:00:00,4,58.59,29.519,46.855
2021-10-15 21:00:00,7,49.63,29.519,46.855
2021-10-15 22:00:00,6,52.93,29.519,46.855
2021-10-15 23:00:00,5,66.52,29.519,46.855
2021-10-16 00:00:00,10,44.11,29.519,46.855
2021-10-16 01:00:00,10,52.6,29.519,46.855
2021-10-16 02:00:00,11,55.14,29.519,46.855
2021-10-16 03:00:00,6,67.38,29.519,46.855
2021-10-16 04:00:00,8,57.93,29.519,46.855
2021-10-16 05:00:00,7,60.35,29.519,46.855
2021-10-16 06:00:00,8,60.24,29.519,46.855
2021-10-16 07:00:00,9,52.95,29.519,46.855
2021-10-16 08:00:00,5,66.25,29.519,46.855
2021-10-16 09:00:00,2,68.9,29.519,46.855
2021-10-16 10:00:00,5,53.08,29.519,46.855
2021-10-16 11:00:00,3,56.92,29.519,46.855
2021-10-16 12:00:00,9,46.55,29.519,46.855
2021-10-16 13:00:00,5,45.35,29.519,46.855
2021-10-16 14:00:00,2,60.91,29.519,46.855
2021-10-16 15:00:00,2,46.82,29.519,46.855
2021-10-16 16:00:00,-2,53.37,29.519,46.855
2021-10-16 17:00:00,2,55.85,29.519,46.855
2021-10-16 18:00:00,-6,44.29,29.519,46.855
2021-10-16 19:00:00,-2,48.56,29.519,46.855
2021-10-16 20:00:00,1,49.32,29.519,46.855
2021-10-16 21:00:00,4,51.24,29.519,46.855
2021-10-16 22:00:00,3,63.1,29.519,46.855
2021-10-16 23:00:00,2,66.01,29.519,46.855
2021-10-17 00:00:00,5,69.29,29.519,46.855
2021-10-17 01:00:00,5,47.17,29.519,46.855
2021-10-17 02:00:00,6,65.77,29.519,46.855
2021-10-17 03:00:00,1,45.61,29.519,46.855
2021-10-17 04:00:00,3,69.28,29.519,46.855
2021-10-17 05:00:00,2,46.25,29.519,46.855
2021-10-17 06:00:00,3,60.39,29.519,46.855
2021-10-17 07:00:00,4,47.46,29.519,46.855
2021-10-17 08:00:00,0,53.81,29.519,46.855
2021-10-17 09:00:00,-3,69.15,29.519,46.855
2021-10-17 10:00:00,0,67.35,29.519,46.855
2021-10-17 11:00:00,-2,57.65,29.519,46.855
2021-10-17 12:00:00,4,57.7,28.464,46.855
2021-10-17 13:00:00,0,50.48,28.464,46.855
2021-10-17 14:00:00,-3,68.44,28.464,46.855
2021-10-17 15:00:00,-3,63.26,29.519,46.855
2021-10-17 16:00:00,-7,52.69,29.519,46.855
2021-10-17 17:00:00,-3,53.49,29.519,46.855
2021-10-17 18:00:00,-11,63.7,29.519,46.855
2021-10-17 19:00:00,-7,63.04,29.519,46.855
2021-10-17 20:00:00,-4,67.18,29.519,46.855
2021-10-17 21:00:00,-1,64.14,29.519,46.855
2021-10-17 22:00:00,-2,62.7,29.519,46.855
2021-10-17 23:00:00,-3,62.5,29.519,46.855
2021-10-18 00:00:00,7,54.45,25.98,40.795
2021-10-18 01:00:00,7,64.91,25.98,40.795
2021-10-18 02:00:00,8,59.67,25.98,40.795
2021-10-18 03:00:00,3,60.6,25.98,40.795
2021-10-18 04:00:00,5,51.62,25.98,40.795
2021-10-18 05:00:00,4,61.93,25.98,40.795
2021-10-18 06:00:00,5,51.11,25.98,40.795
2021-10-18 07:00:00,6,50.24,25.98,40.795
2021-10-18 08:00:00,2,50.98,25.98,40.795
2021-10-18 09:00:00,-1,63.1,25.98,40.795
2021-10-18 10:00:00,2,53.53,25.98,40.795
2021-10-18 11:00:00,0,61.9,25.98,40.795
2021-10-18 12:00:00,6,56.74,25.98,40.795
2021-10-18 13:00:00,2,66.72,25.98,40.795
2021-10-18 14:00:00,-1,53.71,25.98,40.795
2021-10-18 15:00:00,-1,48.84,25.948,40.795
2021-10-18 16:00:00,-5,66.33,24.906,40.795
2021-10-18 17:00:00,-1,65.25,24.906,40.795
2021-10-18 18:00:00,-9,67.41,24.906,40.795
2021-10-18 19:00:00,-5,60.99,24.906,40.795
2021-10-18 20:00:00,-2,54.66,24.906,40.795
2021-10-18 21:00:00,1,63.81,24.906,40.795
2021-10-18 22:00:00,0,69.96,24.906,40.795
2021-10-18 23:00:00,-1,69.09,25.443,40.795
2021-10-19 00:00:00,9,45.91,25.98,40.795
2021-10-19 01:00:00,9,67.19,25.98,40.795
2021-10-19 02:00:00,10,49.55,25.98,40.795
2021-10-19 03:00:00,5,60.65,25.98,40.795
2021-10-19 04:00:00,7,59.6,25.98,40.795
2021-10-19 05:00:00,6,69.33,25.98,40.795
2021-10-19 06:00:00,7,65.74,25.98,40.795
2021-10-19 07:00:00,8,68.02,25.98,40.795
2021-10-19 08:00:00,4,57.75,25.98,40.795
2021-10-19 09:00:00,1,44.67,25.98,34.354
2021-10-19 10:00:00,4,60.92,25.98,32.207
2021-10-19 11:00:00,2,48.07,25.98,32.207
2021-10-19 12:00:00,8,62.87,25.98,32.207
2021-10-19 13:00:00,4,47.66,25.347,32.207
2021-10-19 14:00:00,1,62.82,25.336,32.207
2021-10-19 15:00:00,1,54.31,25.336,32.207
2021-10-19 16:00:00,-3,61.44,25.336,32.207
2021-10-19 17:00:00,1,57.87,25.336,32.207
2021-10-19 18:00:00,-7,56.82,25.336,32.207
2021-10-19 19:00:00,-3,51.93,25.336,32.207
2021-10-19 20:00:00,0,54.06,25.336,32.207
2021-10-19 21:00:00,3,67.16,25.336,32.207
2021-10-19 22:00:00,2,53.7,25.336,32.207
2021-10-19 23:00:00,1,48.9,25.518,32.207
2021-10-20 00:00:00,7,67.14,27.053,32.207
2021-10-20 01:00:00,7,53.57,27.053,34.354
2021-10-20 02:00:00,8,64.16,27.053,37.574
2021-10-20 03:00:00,3,47.86,27.053,37.574
2021-10-20 04:00:00,5,56.43,27.053,37.574
2021-10-20 05:00:00,4,56.33,27.053,37.574
2021-10-20 06:00:00,5,63.77,27.053,37.574
2021-10-20 07:00:00,6,57.34,27.053,37.574
2021-10-20 08:00:00,2,63.37,27.053,37.574
2021-10-20 09:00:00,-1,55.81,25.228,37.574
2021-10-20 10:00:00,2,66.16,25.228,37.574
2021-10-20 11:00:00,0,50.99,25.228,37.574
2021-10-20 12:00:00,6,46.41,25.228,37.574
2021-10-20 13:00:00,2,44.29,25.228,37.574
2021-10-20 14:00:00,-1,44.68,27.053,37.574
2021-10-20 15:00:00,-1,51.28,27.053,37.574
2021-10-20 16:00:00,-5,51.34,27.053,37.574
2021-10-20 17:00:00,-1,67.12,27.053,37.574
2021-10-20 18:00:00,-9,57.36,27.053,37.574
2021-10-20 19:00:00,-5,45.92,27.053,37.574
2021-10-20 20:00:00,-2,68.35,27.053,37.574
2021-10-20 21:00:00,1,53.43,27.053,37.574
2021-10-20 22:00:00,0,56.68,27.053,37.574
2021-10-20 23:00:00,-1,45.44,27.053,37.574
2021-10-21 00:00:00,9,49.87,27.053,37.574
2021-10-21 01:00:00,9,61.33,28.664,37.574
2021-10-21 02:00:00,10,64.01,28.664,37.574
2021-10-21 03:00:00,5,48.95,28.664,37.574
2021-10-21 04:00:00,7,58.54,28.664,37.574
2021-10-21 05:00:00,6,46.08,28.664,37.574
2021-10-21 06:00:00,7,67.56,28.685,35.427
2021-10-21 07:00:00,8,51.55,28.685,33.28
2021-10-21 08:00:00,4,56.96,27.376,33.28
2021-10-21 09:00:00,1,50.97,27.376,33.28
2021-10-21 10:00:00,4,62.27,27.376,33.28
2021-10-21 11:00:00,2,60.29,27.376,33.28
2021-10-21 12:00:00,8,51.22,27.053,33.28
2021-10-21 13:00:00,4,69.05,27.053,33.28
2021-10-21 14:00:00,1,66.15,27.053,33.28
2021-10-21 15:00:00,1,68.06,27.053,33.28
2021-10-21 16:00:00,-3,49.82,27.053,33.28
2021-10-21 17:00:00,1,48.7,27.053,33.28
2021-10-21 18:00:00,-7,52.7,27.053,33.28
2021-10-21 19:00:00,-3,65.93,27.053,33.28
2021-10-21 20:00:00,0,48.36,27.053,33.28
2021-10-21 21:00:00,3,49.13,27.053,33.28
2021-10-21 22:00:00,2,59.76,27.053,33.28
2021-10-21 23:00:00,1,61.09,27.053,33.28
2021-10-22 00:00:00,12,58.99,27.053,33.28
2021-10-22 01:00:00,12,65.07,27.053,33.28
2021-10-22 02:00:00,13,69.32,27.053,33.28
2021-10-22 03:00:00,8,62.49,27.053,33.28
2021-10-22 04:00:00,10,67.52,27.053,33.28
2021-10-22 05:00:00,9,45.39,27.053,34.354
2021-10-22 06:00:00,10,45.88,27.053,42.942
2021-10-22 07:00:00,11,54.37,27.053,42.942
2021-10-22 08:00:00,7,48.86,27.053,42.942
2021-10-22 09:00:00,4,60.18,27.053,42.942
2021-10-22 10:00:00,7,55.57,27.053,42.942
2021-10-22 11:00:00,5,47.63,27.053,42.942
2021-10-22 12:00:00,11,50.93,27.053,42.942
2021-10-22 13:00:00,7,62.38,27.053,42.942
2021-10-22 14:00:00,4,65.32,27.053,42.942
2021-10-22 15:00:00,4,64.37,27.053,42.942
2021-10-22 16:00:00,0,51.32,27.053,42.942
2021-10-22 17:00:00,4,57.27,27.053,42.942
2021-10-22 18:00:00,-4,55.15,27.053,42.942
2021-10-22 19:00:00,0,67.01,27.053,42.942
2021-10-22 20:00:00,3,63.27,27.053,42.942
2021-10-22 21:00:00,6,57.96,27.053,42.942
2021-10-22 22:00:00,5,58.45,27.053,42.942
2021-10-22 23:00:00,4,64.04,27.053,42.942
2021-10-23 00:00:00,11,62.22,27.053,42.942
2021-10-23 01:00:00,11,56.73,27.053,42.942
2021-10-23 02:00:00,12,55.96,27.053,42.942
2021-10-23 03:00:00,7,57.07,27.053,42.942
2021-10-23 04:00:00,9,54.48,27.053,42.942
2021-10-23 05:00:00,8,50.39,27.053,42.942
2021-10-23 06:00:00,9,50.21,27.053,42.942
2021-10-23 07:00:00,10,52.53,27.053,42.942
2021-10-23 08:00:00,6,45.95,27.053,42.942
2021-10-23 09:00:00,3,59.21,27.053,42.942
2021-10-23 10:00:00,6,66.38,27.053,42.942
2021-10-23 11:00:00,4,47.71,27.053,42.942
2021-10-23 12:00:00,10,64.12,27.053,42.942
2021-10-23 13:00:00,6,63.4,27.053,42.942
2021-10-23 14:00:00,3,54.88,27.053,42.942
2021-10-23 15:00:00,3,57.6,27.053,42.942
2021-10-23 16:00:00,-1,57.4,27.053,42.942
2021-10-23 17:00:00,3,51.74,27.053,42.942
2021-10-23 18:00:00,-5,66.27,27.053,42.942
2021-10-23 19:00:00,-1,58.0,27.053,42.942
2021-10-23 20:00:00,2,50.12,27.053,42.942
2021-10-23 21:00:00,5,52.79,27.053,42.942
2021-10-23 22:00:00,4,60.09,27.053,42.942
2021-10-23 23:00:00,3,44.08,27.053,42.942
2021-10-24 00:00:00,12,57.71,27.053,42.942
2021-10-24 01:00:00,12,66.16,27.053,42.942
2021-10-24 02:00:00,13,47.97,27.053,42.942
2021-10-24 03:00:00,8,65.65,27.053,42.942
2021-10-24 04:00:00,10,57.87,27.053,42.942
2021-10-24 05:00:00,9,47.04,27.053,42.942
2021-10-24 06:00:00,10,46.22,27.053,42.942
2021-10-24 07:00:00,11,64.21,27.053,42.942
2021-10-24 08:00:00,7,51.61,27.053,42.942
2021-10-24 09:00:00,4,63.45,27.053,42.942
2021-10-24 10:00:00,7,67.29,27.053,42.942
2021-10-24 11:00:00,5,65.57,27.053,42.942
2021-10-24 12:00:00,11,59.57,26.087,42.942
2021-10-24 13:00:00,7,51.02,26.087,42.942
2021-10-24 14:00:00,4,52.95,26.087,42.942
2021-10-24 15:00:00,4,48.2,27.053,42.942
2021-10-24 16:00:00,0,48.05,27.053,42.942
2021-10-24 17:00:00,4,64.31,27.053,42.942
2021-10-24 18:00:00,-4,57.05,27.053,42.942
2021-10-24 19:00:00,0,51.56,27.053,42.942
2021-10-24 20:00:00,3,47.31,27.053,42.942
2021-10-24 21:00:00,6,44.53,27.053,42.942
2021-10-24 22:00:00,5,53.63,27.053,42.942
2021-10-24 23:00:00,4,56.77,27.053,42.942
2021-10-25 00:00:00,10,50.93,19.983,31.378
2021-10-25 01:00:00,10,51.38,19.983,31.378
2021-10-25 02:00:00,11,49.28,19.983,31.378
2021-10-25 03:00:00,6,47.67,19.983,31.378
2021-10-25 04:00:00,8,52.38,19.983,31.378
2021-10-25 05:00:00,7,63.16,19.983,31.378
2021-10-25 06:00:00,8,68.91,19.983,31.378
2021-10-25 07:00:00,9,68.51,19.983,31.378
2021-10-25 08:00:00,5,58.33,19.983,31.378
2021-10-25 09:00:00,2,57.94,19.983,31.378
2021-10-25 10:00:00,5,54.0,19.983,31.378
2021-10-25 11:00:00,3,45.14,19.983,31.378
2021-10-25 12:00:00,9,59.14,19.983,31.378
2021-10-25 13:00:00,5,69.96,19.983,31.378
2021-10-25 14:00:00,2,50.78,19.983,31.378
2021-10-25 15:00:00,2,54.39,19.958,31.378
2021-10-25 16:00:00,-2,66.6,19.157,31.378
2021-10-25 17:00:00,2,56.27,19.157,31.378
2021-10-25 18:00:00,-6,59.41,19.157,31.378
2021-10-25 19:00:00,-2,57.77,19.157,31.378
2021-10-25 20:00:00,1,48.05,19.157,31.378
2021-10-25 21:00:00,4,47.96,19.157,31.378
2021-10-25 22:00:00,3,45.65,19.157,31.378
2021-10-25 23:00:00,2,60.06,19.57,31.378
2021-10-26 00:00:00,8,68.67,19.983,31.378
2021-10-26 01:00:00,8,53.23,19.983,31.378
2021-10-26 02:00:00,9,68.35,19.983,31.378
2021-10-26 03:00:00,4,57.3,19.983,31.378
2021-10-26 04:00:00,6,62.1,19.983,31.378
2021-10-26 05:00:00,5,48.33,19.983,31.378
2021-10-26 06:00:00,6,55.71,19.983,31.378
2021-10-26 07:00:00,7,47.92,19.983,31.378
2021-10-26 08:00:00,3,66.94,19.983,31.378
2021-10-26 09:00:00,0,63.55,19.983,26.423
2021-10-26 10:00:00,3,61.99,19.983,24.772
2021-10-26 11:00:00,1,45.18,19.983,24.772
2021-10-26 12:00:00,7,61.11,19.983,24.772
2021-10-26 13:00:00,3,69.9,19.495,24.772
2021-10-26 14:00:00,0,68.52,19.487,24.772
2021-10-26 15:00:00,0,47.14,19.487,24.772
2021-10-26 16:00:00,-4,44.56,19.487,24.772
2021-10-26 17:00:00,0,54.64,19.487,24.772
2021-10-26 18:00:00,-8,59.4,19.487,24.772
2021-10-26 19:00:00,-4,54.04,19.487,24.772
2021-10-26 20:00:00,-1,47.66,19.487,24.772
2021-10-26 21:00:00,2,54.78,19.487,24.772
2021-10-26 22:00:00,1,48.64,19.487,24.772
2021-10-26 23:00:00,0,67.33,19.628,24.772
2021-10-27 00:00:00,7,66.12,20.808,24.772
2021-10-27 01:00:00,7,52.03,20.808,26.423
2021-10-27 02:00:00,8,67.04,20.808,28.9
2021-10-27 03:00:00,3,58.45,20.808,28.9
2021-10-27 04:00:00,5,49.54,20.808,28.9
2021-10-27 05:00:00,4,55.32,20.808,28.9
2021-10-27 06:00:00,5,45.03,20.808,28.9
2021-10-27 07:00:00,6,52.16,20.808,28.9
2021-10-27 08:00:00,2,69.77,20.808,28.9
